,Date,negative_vader,neutral_vader,positive_vader,negative,neutral,positive,title_vader_sentiment,headline_vader_sentiment,finbert_numeric,average_title_vader_10periods,average_headline_vader_10periods,average_finbert_10periods
286,2018-03-04,4,6,8,2,12,4,0.165635,0.20694666666666667,0.08333333333333333,-0.04447461706349205,0.034378274206349244,0.02655555555555556
287,2018-03-11,2,7,6,1,11,3,0.10195666666666665,0.18638666666666664,0.25,-0.04862506150793649,0.024036107539682574,0.051555555555555556
288,2018-03-18,6,6,11,1,18,4,0.06479438775510205,-0.016076190476190466,0.11224489795918367,-0.013550622732426293,0.02242848849206353,0.11278004535147393
289,2018-03-25,3,8,9,1,16,3,0.07724583333333333,0.16619444444444445,0.14722222222222223,0.014202627267573709,0.04947526626984131,0.12750226757369615
290,2018-04-01,9,8,9,3,22,1,-0.0749827664399093,-0.03588242630385487,-0.1235827664399093,0.01371797562358278,0.06550598197278916,0.1068106575963719
291,2018-04-08,2,4,11,0,11,6,-0.044191944444444436,0.19505333333333333,0.2833333333333333,-0.00028788548752832905,0.07281689863945581,0.12847732426303854
292,2018-04-15,4,6,9,2,13,4,-0.013126666666666679,0.047366666666666654,0.03333333333333334,-0.005383885487528331,0.05647923197278916,0.1018106575963719
293,2018-04-22,8,5,9,3,14,5,-0.19166714285714284,-0.05869285714285714,0.007142857142857133,-0.01013543310657595,0.05455339070294789,0.07696938775510205
294,2018-04-29,3,11,11,4,18,3,0.1432375,0.10783722222222224,-0.13888888888888887,0.01551142006802722,0.07156581927437647,0.07808049886621317
295,2018-05-06,4,2,8,1,9,4,0.25485833333333335,0.14467499999999997,0.2222222222222222,0.048375920068027226,0.09438085260770979,0.08763605442176872
296,2018-05-13,2,8,11,0,16,5,0.09513492063492064,0.23291507936507935,0.24603174603174602,0.04132591213151929,0.09697769387755105,0.10390589569160999
297,2018-05-20,2,8,11,1,17,3,0.01706214285714286,0.1863952380952381,0.16666666666666669,0.03283645975056691,0.0969785510204082,0.09557256235827666
298,2018-05-27,5,1,10,2,6,8,0.029666666666666664,0.20672916666666666,0.40277777777777773,0.029323687641723373,0.11925908673469392,0.12462585034013607
299,2018-06-03,7,0,9,2,11,3,0.07336875000000001,0.05657500000000001,0.0625,0.028935979308390043,0.10829714229024948,0.11615362811791385
300,2018-06-10,2,3,4,0,7,2,0.05213333333333333,0.13554333333333332,0.2,0.041647589285714305,0.1254397182539683,0.14851190476190476
301,2018-06-17,1,5,4,1,6,3,0.2223,0.32069166666666665,0.3333333333333333,0.06829678373015875,0.13800355158730163,0.15351190476190477
302,2018-06-24,3,3,4,0,9,1,-0.004564999999999997,0.00038000000000000257,0.1,0.06915295039682542,0.13330488492063497,0.16017857142857145
303,2018-07-01,4,2,6,2,8,2,0.065605,0.07769333333333334,-0.016666666666666663,0.09488016468253971,0.146943503968254,0.15779761904761908
304,2018-07-08,3,2,7,0,10,2,0.17652500000000002,0.11727222222222224,0.13888888888888887,0.0982089146825397,0.147887003968254,0.18557539682539684
305,2018-07-15,5,0,4,3,6,0,0.09568888888888888,-0.09683888888888892,-0.3611111111111111,0.08229197023809526,0.12373561507936512,0.12724206349206352
306,2018-07-22,3,3,6,0,11,1,0.14017916666666666,0.08521666666666666,0.08333333333333333,0.08679639484126986,0.10896577380952384,0.11097222222222225
307,2018-07-29,1,1,5,1,5,1,0.10996999999999998,0.34726,0.0,0.09608718055555557,0.12505225000000003,0.09430555555555556
308,2018-08-05,1,3,6,0,9,1,0.056010000000000004,0.12557666666666667,0.06666666666666667,0.0987215138888889,0.11693700000000004,0.060694444444444454
309,2018-08-12,0,1,3,0,3,1,0.0348,0.32021666666666665,0.16666666666666666,0.0948646388888889,0.1433011666666667,0.07111111111111112
310,2018-08-19,1,10,11,4,13,5,0.13991408163265306,0.1082319387755102,0.04285714285714286,0.10364271371882088,0.14057002721088438,0.05539682539682541
311,2018-08-26,1,1,13,1,10,4,0.19789833333333334,0.415935,0.2,0.10120254705215422,0.1500943605442177,0.042063492063492074
312,2018-09-02,1,3,4,0,5,3,0.18178333333333332,0.26303333333333334,0.4166666666666667,0.11983738038548755,0.17635969387755107,0.07373015873015873
313,2018-09-09,2,1,10,3,8,2,0.03656499999999999,0.219925,-0.016666666666666663,0.11693338038548755,0.19058286054421772,0.07373015873015874
314,2018-09-16,4,6,9,1,14,4,0.26529027777777775,0.10298055555555556,0.125,0.12580990816326532,0.18915369387755104,0.07234126984126985
315,2018-09-23,0,1,9,1,7,2,-0.05436666666666666,0.38754,0.06666666666666667,0.11080435260770975,0.23759158276643993,0.11511904761904763
316,2018-09-30,6,2,6,2,9,3,-0.027723611111111112,0.1373402777777778,0.09722222222222221,0.09401407482993199,0.24280394387755105,0.11650793650793653
317,2018-10-07,4,2,7,1,10,2,0.167565,0.16369499999999998,0.05,0.09977357482993199,0.22444744387755106,0.12150793650793652
318,2018-10-14,4,4,5,1,10,2,0.061955,0.028241666666666675,0.05,0.10036807482993197,0.21471394387755108,0.11984126984126986
319,2018-10-21,1,1,5,1,3,3,0.04526,0.33336,0.2,0.10141407482993199,0.2160282772108844,0.12317460317460319
320,2018-10-28,2,4,10,3,11,2,-0.04756111111111111,0.2433,-0.16666666666666666,0.08266655555555556,0.2295350833333334,0.10222222222222224
321,2018-11-04,1,2,10,2,6,5,0.05028666666666667,0.19867500000000002,0.10000000000000002,0.06790538888888889,0.20780908333333334,0.09222222222222223
322,2018-11-11,3,6,5,1,10,3,0.02348541666666666,0.006639583333333324,0.02083333333333333,0.052075597222222235,0.18216970833333337,0.052638888888888916
323,2018-11-18,6,2,7,2,11,2,-0.05012500000000001,-0.02114166666666666,0.0,0.04340659722222223,0.1580630416666667,0.05430555555555557
324,2018-11-25,2,4,6,1,9,2,-0.009626666666666676,-0.0008483333333333121,-0.08333333333333334,0.01591490277777779,0.14768015277777782,0.03347222222222224
325,2018-12-02,1,5,6,0,11,1,0.07377638888888889,0.1601361111111111,0.05555555555555555,0.028729208333333346,0.12493976388888894,0.03236111111111113
326,2018-12-09,3,3,1,1,4,2,0.14958333333333335,-0.19105833333333333,0.3333333333333333,0.04645990277777779,0.09209990277777783,0.055972222222222236
