Date,Close,Open,diff,trend,open1,close2,close3,close4,trend1,trend2,trend3,trend4,diff1,diff2,diff3,diff4,negative_vader,neutral_vader,positive_vader,negative,neutral,positive,title_vader_sentiment,headline_vader_sentiment,finbert_numeric,average_title_vader_10periods,average_headline_vader_10periods,average_finbert_10periods,Topic_1_appeared,Topic_-1_appeared,Topic_4_appeared,Topic_2_appeared,Topic_10_appeared,Topic_16_appeared,Topic_0_appeared,Topic_30_appeared,Topic_38_appeared,Topic_9_appeared,Topic_13_appeared,Topic_33_appeared,Topic_25_appeared,Topic_17_appeared,Topic_14_appeared,Topic_12_appeared,Topic_8_appeared,Topic_18_appeared,Topic_23_appeared,Topic_29_appeared,Topic_31_appeared,Topic_5_appeared,Topic_7_appeared,Topic_11_appeared,Topic_6_appeared,Topic_35_appeared,Topic_34_appeared,Topic_21_appeared,Topic_36_appeared,Topic_15_appeared,Topic_3_appeared,Topic_26_appeared,Topic_22_appeared,Topic_27_appeared,Topic_28_appeared,Topic_37_appeared,Topic_32_appeared,Topic_19_appeared,Topic_20_appeared,Topic_24_appeared
2014-06-15,38.86000061035156,38.849998474121094,0.025745525413936397,1,37.08000183105469,36.34000015258789,36.38999938964844,34.86000061035156,0,0,0,0,-0.05393866444451303,-1.9956894334537,-1.8608479162165779,-5.9870580126127795,1.0,1.0,4.0,4.0,0.0,2.0,-0.0869124999999999,0.1552875,0.0,0.0122431666666666,0.1709795138888888,-0.0541666666666666,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-22,37.060001373291016,37.08000183105469,-0.05393866444451303,0,36.29999923706055,36.38999938964844,34.86000061035156,35.33000183105469,1,1,0,0,0.11019536189550315,0.2479343098608245,-3.9669384489650765,-2.672169218713203,1.0,4.0,1.0,1.0,2.0,3.0,0.0595875,-0.067025,0.375,0.0328844166666666,0.1678561805555555,0.0583333333333333,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-29,36.34000015258789,36.29999923706055,0.11019536189550315,1,35.959999084472656,34.86000061035156,35.33000183105469,35.060001373291016,1,0,0,0,1.1957739602987176,-3.058950228383258,-1.7519390140640974,-2.5027745664494607,2.0,3.0,3.0,2.0,5.0,1.0,-0.0903416666666666,-0.1043583333333333,-0.25,0.0385719166666666,0.1293970138888888,0.0333333333333333,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-07-06,36.38999938964844,35.959999084472656,1.1957739602987176,1,34.380001068115234,35.33000183105469,35.060001373291016,33.349998474121094,1,1,1,0,1.3961591836059895,2.7632365719165284,1.97789495069687,-2.9959353170276297,0.0,2.0,6.0,1.0,2.0,5.0,0.0199625,0.3280583333333333,0.2916666666666666,0.0314331666666666,0.1441465972222222,0.1125,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-07-13,34.86000061035156,34.380001068115234,1.3961591836059895,1,35.380001068115234,35.060001373291016,33.349998474121094,34.349998474121094,0,0,0,0,-0.1413206205513844,-0.9044649100155208,-5.737712076621718,-2.9112565373051615,3.0,0.0,4.0,3.0,2.0,2.0,-0.0708125,0.0832999999999999,-0.25,0.0273129166666666,0.1364880972222222,0.0724999999999999,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-07-20,35.33000183105469,35.380001068115234,-0.1413206205513844,0,34.90999984741211,33.349998474121094,34.349998474121094,33.16999816894531,1,0,0,0,0.4296806832842937,-4.46863758266862,-1.604128833396511,-4.984250031716296,3.0,1.0,4.0,4.0,2.0,2.0,0.0172999999999999,0.1248083333333333,-0.1666666666666666,0.03108375,0.1480172638888888,0.1016666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-07-27,35.060001373291016,34.90999984741211,0.4296806832842937,1,33.7400016784668,34.349998474121094,33.16999816894531,33.130001068115234,0,1,0,0,-1.1559074835334315,1.8079335071391027,-1.6893997663469777,-1.8079448132952254,4.0,1.0,3.0,3.0,4.0,1.0,-0.0061958333333333,0.0574083333333333,-0.0833333333333333,0.00602375,0.1430043472222222,0.0808333333333333,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-08-03,33.349998474121094,33.7400016784668,-1.1559074835334315,0,34.130001068115234,33.16999816894531,33.130001068115234,34.58000183105469,1,0,0,1,0.6445865781451273,-2.8127830914918173,-2.9299735385423564,1.3184903277364697,4.0,0.0,4.0,5.0,0.0,3.0,-0.1503625,-0.18985,-0.4166666666666667,-0.0072458333333333,0.1051424722222222,-0.0066666666666666,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-08-10,34.349998474121094,34.130001068115234,0.6445865781451273,1,33.29999923706055,33.130001068115234,34.58000183105469,34.84000015258789,0,0,1,1,-0.3903936068879917,-0.5105050235440142,3.8438517216828885,4.624627479911266,3.0,0.0,5.0,5.0,1.0,2.0,-0.2944708333333333,-0.1142083333333333,-0.5,-0.0481779166666666,0.0808426388888888,-0.0666666666666666,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-08-17,33.16999816894531,33.29999923706055,-0.3903936068879917,0,33.709999084472656,34.58000183105469,34.84000015258789,33.68000030517578,0,1,1,0,-1.720551860307163,2.5808447647889965,3.352124291915897,-0.08899074491726372,3.0,0.0,6.0,2.0,0.0,7.0,0.0412875,0.3594375,0.75,-0.0560958333333333,0.0632858333333333,-0.025,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-08-24,33.130001068115234,33.709999084472656,-1.720551860307163,0,34.619998931884766,34.84000015258789,33.68000030517578,33.9900016784668,0,1,0,0,-0.11553177950343924,0.6354743717236383,-2.715189646765854,-1.8197494883159742,0.0,0.0,8.0,3.0,3.0,2.0,0.0191249999999999,0.1983166666666666,0.0,-0.0454920833333333,0.06758875,-0.025,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-08-31,34.58000183105469,34.619998931884766,-0.11553177950343924,0,34.880001068115234,33.68000030517578,33.9900016784668,31.969999313354492,0,0,0,0,-0.11468152036242248,-3.4403690544505365,-2.5516036765893633,-8.342894683626758,0.0,0.0,6.0,2.0,2.0,2.0,0.1068699999999999,0.44526,0.2,-0.0407638333333333,0.1188172499999999,-0.0424999999999999,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-09-07,34.84000015258789,34.880001068115234,-0.11468152036242248,0,34.0,33.9900016784668,31.969999313354492,30.670000076293945,0,0,0,0,-0.9411755730124081,-0.02940682803883272,-5.970590254839729,-9.794117422664867,3.0,0.0,2.0,2.0,0.0,3.0,-0.0652499999999999,-0.0617833333333333,0.3333333333333333,-0.0382546666666666,0.1230747499999999,0.0158333333333333,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-09-14,33.68000030517578,34.0,-0.9411755730124081,0,33.83000183105469,31.969999313354492,30.670000076293945,28.600000381469727,1,0,0,0,0.472952523653828,-5.4980857730630746,-9.34082643726013,-15.459654645315487,3.0,0.0,3.0,2.0,2.0,2.0,-0.087875,0.0805249999999999,-0.125,-0.0490384166666666,0.0983214166666666,-0.0258333333333333,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-09-21,33.9900016784668,33.83000183105469,0.472952523653828,1,31.6299991607666,30.670000076293945,28.600000381469727,29.209999084472656,1,0,0,0,1.0749293759375813,-3.0350904519258584,-9.579509515306096,-7.6509647186322995,3.0,1.0,3.0,3.0,2.0,2.0,-0.1854055555555555,-0.1297833333333333,-0.1666666666666666,-0.0604977222222222,0.0770130833333333,-0.0175,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-09-28,31.969999313354492,31.6299991607666,1.0749293759375813,1,31.010000228881836,28.600000381469727,29.209999084472656,28.3700008392334,0,0,0,0,-1.096420993480755,-7.771686003302586,-5.8045828156192965,-8.513380748670931,3.0,0.0,1.0,3.0,0.0,1.0,-0.04405,-0.1503999999999999,-0.6666666666666666,-0.0666327222222222,0.0494922499999999,-0.0675,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-10-05,30.670000076293945,31.010000228881836,-1.096420993480755,0,29.200000762939453,29.209999084472656,28.3700008392334,26.799999237060547,0,1,0,0,-2.054795773263284,0.03424082627385737,-2.842465417875906,-8.219183093053136,1.0,1.0,6.0,0.0,3.0,5.0,0.0039066666666666,0.3559066666666666,0.7000000000000001,-0.0656224722222222,0.0793420833333333,0.0108333333333333,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-10-12,28.600000381469727,29.200000762939453,-2.054795773263284,0,29.6299991607666,28.3700008392334,26.799999237060547,25.770000457763672,0,0,0,0,-1.4174825791087835,-4.252441300104998,-9.551130623902575,-13.027333149958354,2.0,1.0,6.0,3.0,3.0,3.0,-0.1125375,0.2226958333333333,-0.0833333333333333,-0.0618399722222222,0.1205966666666666,0.0441666666666666,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-10-19,29.209999084472656,29.6299991607666,-1.4174825791087835,0,28.709999084472656,26.799999237060547,25.770000457763672,24.809999465942383,0,0,0,0,-1.1842502824151617,-6.652733919608873,-10.240329921497752,-13.584116136874158,4.0,0.0,1.0,4.0,1.0,0.0,-0.10805,-0.2862,-0.8333333333333334,-0.0431978888888888,0.1033975,0.0108333333333333,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-10-26,28.3700008392334,28.709999084472656,-1.1842502824151617,0,27.149999618530273,25.770000457763672,24.809999465942383,25.389999389648438,0,0,0,0,-1.2891358614636816,-5.082869908494334,-8.618785213502566,-6.482505538160707,2.0,1.0,3.0,3.0,2.0,1.0,-0.124025,0.2129083333333333,-0.5,-0.0597291388888888,0.0887445833333333,-0.1141666666666666,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-11-02,26.799999237060547,27.149999618530273,-1.2891358614636816,0,25.549999237060547,24.809999465942383,25.389999389648438,20.290000915527344,1,0,0,0,0.8610615548825963,-2.8962809910568863,-0.626222513463045,-20.587078194129727,0.0,2.0,2.0,1.0,2.0,1.0,0.0851,0.1200166666666666,0.1666666666666666,-0.0531316388888888,0.0809145833333333,-0.0975,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-11-09,25.770000457763672,25.549999237060547,0.8610615548825963,1,24.510000228881836,25.389999389648438,20.290000915527344,18.860000610351562,1,1,0,0,1.223987083880305,3.590367819456964,-17.217459298028785,-23.05181381382643,6.0,0.0,4.0,8.0,2.0,0.0,-0.0693916666666666,0.0303166666666666,-0.8333333333333333,-0.0707578055555555,0.03942025,-0.2008333333333333,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-11-16,24.809999465942383,24.510000228881836,1.223987083880305,1,25.399999618530273,20.290000915527344,18.860000610351562,15.649999618530273,0,0,0,0,-0.039370980441040586,-20.118105432076423,-25.74802797795135,-38.38582734815083,2.0,1.0,5.0,5.0,2.0,1.0,-0.0132966666666666,0.0588233333333333,-0.7,-0.0655624722222222,0.0514809166666666,-0.3041666666666667,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-11-23,25.389999389648438,25.399999618530273,-0.039370980441040586,0,22.399999618530273,18.860000610351562,15.649999618530273,17.290000915527344,0,0,0,0,-9.419637227392831,-15.803567269930962,-30.133929084606326,-22.812494598328975,2.0,0.0,6.0,2.0,2.0,4.0,-0.0456666666666666,0.1802083333333333,0.1666666666666666,-0.0613416388888888,0.06144925,-0.275,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-11-30,20.290000915527344,22.399999618530273,-9.419637227392831,0,19.25,15.649999618530273,17.290000915527344,17.540000915527344,0,0,0,0,-2.0259708553165585,-18.70130068295962,-10.18181342583198,-8.883112127130682,3.0,2.0,2.0,2.0,3.0,2.0,-0.1743583333333333,-0.03595,-0.125,-0.0602369166666666,0.0708325833333333,-0.2708333333333333,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-07,18.860000610351562,19.25,-2.0259708553165585,0,15.710000038146973,17.290000915527344,17.540000915527344,16.5,0,1,1,1,-0.3819250125461896,10.057293911800242,11.64863700150712,5.028643920654054,2.0,3.0,2.0,4.0,2.0,1.0,-0.0690625,-0.04165,-0.375,-0.0627381666666666,0.0817075833333333,-0.2416666666666666,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-14,15.649999618530273,15.710000038146973,-0.3819250125461896,0,16.84000015258789,17.540000915527344,16.5,16.299999237060547,1,1,0,0,2.672213532434554,4.156774089054152,-2.019003263106509,-3.2066562389214646,5.0,3.0,0.0,5.0,3.0,0.0,-0.081075,-0.3861833333333333,-0.625,-0.0712363333333333,0.0074985833333333,-0.3741666666666666,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-21,17.290000915527344,16.84000015258789,2.672213532434554,1,17.739999771118164,16.5,16.299999237060547,16.079999923706055,0,0,0,0,-1.1273892794318465,-6.989852238538141,-8.117252269653513,-9.357383702533602,1.0,2.0,7.0,3.0,4.0,3.0,0.0592041666666666,0.3165208333333333,0.0416666666666666,-0.0540621666666666,0.0168810833333333,-0.3616666666666667,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-28,17.540000915527344,17.739999771118164,-1.1273892794318465,0,16.979999542236328,16.299999237060547,16.079999923706055,16.75,0,0,0,0,-2.8268525039848758,-4.004713330435242,-5.300351253199976,-1.3545320873785862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-04,16.5,16.979999542236328,-2.8268525039848758,0,16.389999389648438,16.079999923706055,16.75,16.299999237060547,0,0,1,0,-0.5491162656463108,-1.8913940054090035,2.196465062585243,-0.5491162656463108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-11,16.299999237060547,16.389999389648438,-0.5491162656463108,0,15.770000457763672,16.75,16.299999237060547,18.639999389648438,1,1,1,1,1.9657543243111837,6.214327925107117,3.360803829501179,18.199104937069592,1.0,0.0,0.0,1.0,0.0,0.0,-0.5719,-0.7351,-1.0,-0.1004471666666666,-0.0280089166666666,-0.3783333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-18,16.079999923706055,15.770000457763672,1.9657543243111837,1,16.510000228881836,16.299999237060547,18.639999389648438,18.5,1,0,1,1,1.4536630393155263,-1.271962379830395,12.901266694354607,12.05329947625894,2.0,1.0,7.0,4.0,5.0,1.0,0.02214375,0.3732499999999999,-0.375,-0.0858302916666666,-0.01197475,-0.3658333333333333,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-25,16.75,16.510000228881836,1.4536630393155263,1,16.15999984741211,18.639999389648438,18.5,17.190000534057617,1,1,1,1,0.8663328649155727,15.346531965676222,14.480199100760649,6.3737666854647514,2.0,0.0,4.0,1.0,1.0,4.0,0.1335944444444444,0.0262944444444444,0.611111111111111,-0.0809808472222222,-0.0213469722222222,-0.3213888888888889,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-01,16.299999237060547,16.15999984741211,0.8663328649155727,1,19.15999984741211,18.5,17.190000534057617,16.719999313354492,0,0,0,0,-2.7139898846810633,-3.4446756402310403,-10.281833658890006,-12.73486718940231,4.0,1.0,4.0,5.0,2.0,2.0,-0.15868,-0.13279,-0.2666666666666666,-0.0899096805555555,-0.0376576388888889,-0.2647222222222222,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-08,18.639999389648438,19.15999984741211,-2.7139898846810633,0,18.1200008392334,17.190000534057617,16.719999313354492,14.5,1,0,0,0,2.0971255141656946,-5.132451777607791,-7.726277378793632,-19.977928651059322,1.0,0.0,2.0,1.0,1.0,1.0,0.0193,0.0862,0.25,-0.0866500138888888,-0.0349199722222222,-0.1697222222222222,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2015-02-15,18.5,18.1200008392334,2.0971255141656946,1,17.510000228881836,16.719999313354492,14.5,14.109999656677246,0,0,0,0,-1.8275253606016284,-4.511712765281855,-17.190178124138438,-19.417478742213067,7.0,0.0,3.0,6.0,2.0,2.0,-0.1152083333333333,-0.1145249999999999,-0.5208333333333334,-0.0936041805555555,-0.0643933055555555,-0.2384722222222222,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-22,17.190000534057617,17.510000228881836,-1.8275253606016284,0,16.799999237060547,14.5,14.109999656677246,15.119999885559082,0,0,0,0,-0.47619004368509765,-13.690472270896198,-16.01190299133587,-9.999996594020145,1.0,1.0,4.0,0.0,4.0,2.0,-0.01505,0.24922,0.4,-0.0776733472222222,-0.0358763055555555,-0.1859722222222222,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-01,16.719999313354492,16.799999237060547,-0.47619004368509765,0,14.9399995803833,14.109999656677246,15.119999885559082,15.399999618530273,0,0,1,1,-2.945111062526631,-5.555555200924311,1.2048213536239145,3.0789829388681342,6.0,0.0,3.0,6.0,2.0,1.0,-0.0015999999999999,-0.0986291666666666,-0.4166666666666666,-0.0709270972222222,-0.0415742222222222,-0.1901388888888889,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-08,14.5,14.9399995803833,-2.945111062526631,0,14.279999732971191,15.119999885559082,15.399999618530273,15.520000457763672,0,1,1,1,-1.190476747008832,5.882354119716181,7.843136600157677,8.683478627310013,5.0,1.0,4.0,7.0,1.0,2.0,-0.1796416666666666,-0.0154166666666666,-0.5416666666666666,-0.0807837638888888,-0.0044975555555555,-0.1818055555555555,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-03-15,14.109999656677246,14.279999732971191,-1.190476747008832,0,14.829999923706055,15.399999618530273,15.520000457763672,16.06999969482422,1,1,1,1,1.9554953698243553,3.84355831258679,4.652734575909453,8.361428034372404,3.0,1.0,3.0,1.0,3.0,3.0,-0.18655,-0.1870916666666666,0.1666666666666666,-0.1053591805555555,-0.0548588055555555,-0.1693055555555555,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
