Date,Close,Open,diff,trend,open1,close2,close3,close4,trend1,trend2,trend3,trend4,diff1,diff2,diff3,diff4,negative_vader,neutral_vader,positive_vader,negative,neutral,positive,title_vader_sentiment,headline_vader_sentiment,finbert_numeric,average_title_vader_10periods,average_headline_vader_10periods,average_finbert_10periods,Topic_1_appeared,Topic_-1_appeared,Topic_5_appeared,Topic_2_appeared,Topic_0_appeared,Topic_8_appeared,Topic_28_appeared,Topic_27_appeared,Topic_36_appeared,Topic_7_appeared,Topic_21_appeared,Topic_14_appeared,Topic_24_appeared,Topic_16_appeared,Topic_12_appeared,Topic_15_appeared,Topic_11_appeared,Topic_4_appeared,Topic_23_appeared,Topic_26_appeared,Topic_29_appeared,Topic_10_appeared,Topic_9_appeared,Topic_6_appeared,Topic_38_appeared,Topic_33_appeared,Topic_35_appeared,Topic_19_appeared,Topic_34_appeared,Topic_13_appeared,Topic_3_appeared,Topic_25_appeared,Topic_20_appeared,Topic_31_appeared,Topic_30_appeared,Topic_37_appeared,Topic_32_appeared,Topic_18_appeared,Topic_17_appeared,Topic_22_appeared
2014-05-04,36.95000076293945,36.43000030517578,1.427396248717003,1,36.880001068115234,37.33000183105469,37.099998474121094,36.5099983215332,1,1,1,0,0.5694118177621526,1.220175569160987,0.5965222332817639,-1.0032612143873247,2.0,1.0,7.0,3.0,3.0,4.0,-0.0296099999999999,0.159885,0.15,-0.0029941388888888,0.1199122777777777,-0.2706944444444444,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-11,37.09000015258789,36.880001068115234,0.5694118177621526,1,37.380001068115234,37.099998474121094,36.5099983215332,37.25,0,0,0,0,-0.13375932485779335,-0.7490705885318447,-2.327455114291409,-0.34778240877613026,2.0,1.0,6.0,4.0,4.0,1.0,-0.0204083333333333,0.0095166666666666,-0.4583333333333333,-0.0203260833333333,0.1215028333333333,-0.3054166666666666,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-18,37.33000183105469,37.380001068115234,-0.13375932485779335,0,37.43000030517578,36.5099983215332,37.25,38.86000061035156,0,0,0,1,-0.8816506234680827,-2.457926732945715,-0.48089848706437494,3.8204656519279867,3.0,1.0,5.0,4.0,0.0,5.0,0.2444041666666666,0.1075375,0.125,0.0123205833333333,0.1400390833333333,-0.2179166666666666,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-25,37.099998474121094,37.43000030517578,-0.8816506234680827,0,37.150001525878906,37.25,38.86000061035156,37.060001373291016,0,1,1,0,-1.722754180507565,0.2691748856360995,4.602958315577621,-0.24226150441796346,2.0,0.0,7.0,1.0,3.0,5.0,-0.0176666666666666,0.1887687499999999,0.4583333333333333,0.0114119166666666,0.1456099583333333,-0.1620833333333333,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-01,36.5099983215332,37.150001525878906,-1.722754180507565,0,36.61000061035156,38.86000061035156,37.060001373291016,36.34000015258789,1,1,1,0,1.7481545451476344,6.145861683935093,1.2291744207516193,-0.7375046524509715,3.0,1.0,5.0,2.0,4.0,3.0,0.1148499999999999,0.12879,0.1,0.0244285833333333,0.1794889583333333,-0.1020833333333333,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-08,37.25,36.61000061035156,1.7481545451476344,1,37.209999084472656,37.060001373291016,36.34000015258789,36.38999938964844,1,0,0,0,4.434296066853263,-0.40311130038224885,-2.3380783479992266,-2.203707914538477,1.0,0.0,5.0,1.0,3.0,2.0,0.1204666666666666,0.5350055555555555,0.3333333333333333,0.0209344166666666,0.1960682638888889,-0.0791666666666666,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-15,38.86000061035156,37.209999084472656,4.434296066853263,1,38.77000045776367,36.34000015258789,36.38999938964844,34.86000061035156,0,0,0,0,-4.410624359768946,-6.267733496219691,-6.138769770477628,-10.085116846133888,1.0,1.0,4.0,4.0,0.0,2.0,-0.0869124999999999,0.1552875,0.0,0.0122431666666666,0.1709795138888888,-0.0541666666666666,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-22,37.060001373291016,38.77000045776367,-4.410624359768946,0,37.11000061035156,36.38999938964844,34.86000061035156,35.33000183105469,0,0,0,0,-2.0749136219331827,-1.9401811071441641,-6.063055680393546,-4.796547426626443,1.0,4.0,1.0,1.0,2.0,3.0,0.0595875,-0.067025,0.375,0.0328844166666666,0.1678561805555555,0.0583333333333333,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-29,36.34000015258789,37.11000061035156,-2.0749136219331827,0,36.20000076293945,34.86000061035156,35.33000183105469,35.060001373291016,1,0,0,0,0.5248580737697102,-3.7016578020621074,-2.40331191588108,-3.149169518293317,2.0,3.0,3.0,2.0,5.0,1.0,-0.0903416666666666,-0.1043583333333333,-0.25,0.0385719166666666,0.1293970138888888,0.0333333333333333,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-07-06,36.38999938964844,36.20000076293945,0.5248580737697102,1,36.4900016784668,35.33000183105469,35.060001373291016,33.349998474121094,0,0,0,0,-4.466979975715151,-3.1789525734569635,-3.918882541514494,-8.605105672545523,0.0,2.0,6.0,1.0,2.0,5.0,0.0199625,0.3280583333333333,0.2916666666666666,0.0314331666666666,0.1441465972222222,0.1125,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-07-13,34.86000061035156,36.4900016784668,-4.466979975715151,0,34.869998931884766,35.060001373291016,33.349998474121094,34.349998474121094,1,1,0,0,1.3191939009476137,0.5448880046638422,-4.35904933846671,-1.4912545847203593,3.0,0.0,4.0,3.0,2.0,2.0,-0.0708125,0.0832999999999999,-0.25,0.0273129166666666,0.1364880972222222,0.0724999999999999,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-07-20,35.33000183105469,34.869998931884766,1.3191939009476137,1,35.349998474121094,33.349998474121094,34.349998474121094,33.16999816894531,0,0,0,0,-0.8203595851422121,-5.657708872220046,-2.828854436110023,-6.166903534017712,3.0,1.0,4.0,4.0,2.0,2.0,0.0172999999999999,0.1248083333333333,-0.1666666666666666,0.03108375,0.1480172638888888,0.1016666666666666,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-07-27,35.060001373291016,35.349998474121094,-0.8203595851422121,0,35.04999923706055,34.349998474121094,33.16999816894531,33.130001068115234,0,0,0,0,-4.850216262321445,-1.9971491531426304,-5.363769212660616,-5.47788362550142,4.0,1.0,3.0,3.0,4.0,1.0,-0.0061958333333333,0.0574083333333333,-0.0833333333333333,0.00602375,0.1430043472222222,0.0808333333333333,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-08-03,33.349998474121094,35.04999923706055,-4.850216262321445,0,33.58000183105469,33.16999816894531,33.130001068115234,34.58000183105469,1,0,0,1,2.293021444550118,-1.2209756990846998,-1.3400855818992057,2.9779629108751355,4.0,0.0,4.0,5.0,0.0,3.0,-0.1503625,-0.18985,-0.4166666666666667,-0.0072458333333333,0.1051424722222222,-0.0066666666666666,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-08-10,34.349998474121094,33.58000183105469,2.293021444550118,1,34.310001373291016,33.130001068115234,34.58000183105469,34.84000015258789,0,0,1,1,-3.322655665158762,-3.4392312968380265,0.7869438850383043,1.5447355234134679,3.0,0.0,5.0,5.0,1.0,2.0,-0.2944708333333333,-0.1142083333333333,-0.5,-0.0481779166666666,0.0808426388888888,-0.0666666666666666,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-08-17,33.16999816894531,34.310001373291016,-3.322655665158762,0,33.380001068115234,34.58000183105469,34.84000015258789,33.68000030517578,0,1,1,1,-0.7489514439794354,3.59496921671971,4.373873690097798,0.8987394471569021,3.0,0.0,6.0,2.0,0.0,7.0,0.0412875,0.3594375,0.75,-0.0560958333333333,0.0632858333333333,-0.025,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-08-24,33.130001068115234,33.380001068115234,-0.7489514439794354,0,33.209999084472656,34.84000015258789,33.68000030517578,33.9900016784668,1,1,1,1,4.125271858928103,4.908163544266226,1.415240089310554,2.3486980291993778,0.0,0.0,8.0,3.0,3.0,2.0,0.0191249999999999,0.1983166666666666,0.0,-0.0454920833333333,0.06758875,-0.025,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-08-31,34.58000183105469,33.209999084472656,4.125271858928103,1,34.959999084472656,33.68000030517578,33.9900016784668,31.969999313354492,0,0,0,0,-0.34324638165697974,-3.661323835289748,-2.7745921951030024,-8.552631148226089,0.0,0.0,6.0,2.0,2.0,2.0,0.1068699999999999,0.44526,0.2,-0.0407638333333333,0.1188172499999999,-0.0424999999999999,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-09-07,34.84000015258789,34.959999084472656,-0.34324638165697974,0,34.849998474121094,33.9900016784668,31.969999313354492,30.670000076293945,0,0,0,0,-3.357240230050884,-2.4677097082024644,-8.263986475939822,-11.994257046900966,3.0,0.0,2.0,2.0,0.0,3.0,-0.0652499999999999,-0.0617833333333333,0.3333333333333333,-0.0382546666666666,0.1230747499999999,0.0158333333333333,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-09-14,33.68000030517578,34.849998474121094,-3.357240230050884,0,33.70000076293945,31.969999313354492,30.670000076293945,28.600000381469727,1,0,0,0,0.8605368218456049,-5.133535342490191,-8.991099756821544,-15.133531946617332,3.0,0.0,3.0,2.0,2.0,2.0,-0.087875,0.0805249999999999,-0.125,-0.0490384166666666,0.0983214166666666,-0.0258333333333333,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-09-21,33.9900016784668,33.70000076293945,0.8605368218456049,1,33.86000061035156,30.670000076293945,28.600000381469727,29.209999084472656,0,0,0,0,-5.581811172263434,-9.421147302290306,-15.534554442015475,-13.73302256957823,3.0,1.0,3.0,3.0,2.0,2.0,-0.1854055555555555,-0.1297833333333333,-0.1666666666666666,-0.0604977222222222,0.0770130833333333,-0.0175,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-09-28,31.969999313354492,33.86000061035156,-5.581811172263434,0,31.90999984741211,28.600000381469727,29.209999084472656,28.3700008392334,0,0,0,0,-3.8859284771157014,-10.372922224287704,-8.461299830305146,-11.09369797902335,3.0,0.0,1.0,3.0,0.0,1.0,-0.04405,-0.1503999999999999,-0.6666666666666666,-0.0666327222222222,0.0494922499999999,-0.0675,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-10-05,30.670000076293945,31.90999984741211,-3.8859284771157014,0,30.84000015258789,29.209999084472656,28.3700008392334,26.799999237060547,0,0,0,0,-7.263293644731704,-5.285347146726442,-8.009076851924808,-13.09987320213529,1.0,1.0,6.0,0.0,3.0,5.0,0.0039066666666666,0.3559066666666666,0.7000000000000001,-0.0656224722222222,0.0793420833333333,0.0108333333333333,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-10-12,28.600000381469727,30.84000015258789,-7.263293644731704,0,28.65999984741211,28.3700008392334,26.799999237060547,25.770000457763672,1,0,0,0,1.9190482902609287,-1.011859768746289,-6.489883531941168,-10.083738328803214,2.0,1.0,6.0,3.0,3.0,3.0,-0.1125375,0.2226958333333333,-0.0833333333333333,-0.0618399722222222,0.1205966666666666,0.0441666666666666,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-10-19,29.209999084472656,28.65999984741211,1.9190482902609287,1,29.149999618530273,26.799999237060547,25.770000457763672,24.809999465942383,0,0,0,0,-2.6758105986424785,-8.061750985327155,-11.595194528297629,-14.888508436991572,4.0,0.0,1.0,4.0,1.0,0.0,-0.10805,-0.2862,-0.8333333333333334,-0.0431978888888888,0.1033975,0.0108333333333333,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-10-26,28.3700008392334,29.149999618530273,-2.6758105986424785,0,28.059999465942383,25.770000457763672,24.809999465942383,25.389999389648438,0,0,0,0,-4.4903786630899685,-8.161080013412617,-11.582323812745127,-9.515324758058668,2.0,1.0,3.0,3.0,2.0,1.0,-0.124025,0.2129083333333333,-0.5,-0.0597291388888888,0.0887445833333333,-0.1141666666666666,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-11-02,26.799999237060547,28.059999465942383,-4.4903786630899685,0,26.860000610351562,24.809999465942383,25.389999389648438,20.290000915527344,0,0,0,0,-4.058079403646089,-7.632170877982522,-5.472826460534785,-24.46016212036946,0.0,2.0,2.0,1.0,2.0,1.0,0.0851,0.1200166666666666,0.1666666666666666,-0.0531316388888888,0.0809145833333333,-0.0975,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-11-09,25.770000457763672,26.860000610351562,-4.058079403646089,0,25.389999389648438,25.389999389648438,20.290000915527344,18.860000610351562,0,0,0,0,-2.284363677230028,0.0,-20.086642759827615,-25.718782734430356,6.0,0.0,4.0,8.0,2.0,0.0,-0.0693916666666666,0.0303166666666666,-0.8333333333333333,-0.0707578055555555,0.03942025,-0.2008333333333333,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-11-16,24.809999465942383,25.389999389648438,-2.284363677230028,0,24.780000686645508,20.290000915527344,18.860000610351562,15.649999618530273,1,0,0,0,2.461657328894553,-18.119449744559226,-23.890233705620375,-36.84423250656161,2.0,1.0,5.0,5.0,2.0,1.0,-0.0132966666666666,0.0588233333333333,-0.7,-0.0655624722222222,0.0514809166666666,-0.3041666666666667,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-11-23,25.389999389648438,24.780000686645508,2.461657328894553,1,25.299999237060547,18.860000610351562,15.649999618530273,17.290000915527344,0,0,0,0,-19.802365504400246,-25.454540794117463,-38.14229213254098,-31.660073371859266,2.0,0.0,6.0,2.0,2.0,4.0,-0.0456666666666666,0.1802083333333333,0.1666666666666666,-0.0613416388888888,0.06144925,-0.275,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-11-30,20.290000915527344,25.299999237060547,-19.802365504400246,0,20.18000030517578,15.649999618530273,17.290000915527344,17.540000915527344,0,0,0,0,-6.541128220328442,-22.447971348561623,-14.321106768800238,-13.082256440656884,3.0,2.0,2.0,2.0,3.0,2.0,-0.1743583333333333,-0.03595,-0.125,-0.0602369166666666,0.0708325833333333,-0.2708333333333333,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-07,18.860000610351562,20.18000030517578,-6.541128220328442,0,18.65999984741211,17.290000915527344,17.540000915527344,16.5,0,0,0,0,-16.13076234456284,-7.34190216016945,-6.0021379477132975,-11.575561977893972,2.0,3.0,2.0,4.0,2.0,1.0,-0.0690625,-0.04165,-0.375,-0.0627381666666666,0.0817075833333333,-0.2416666666666666,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-14,15.649999618530273,18.65999984741211,-16.13076234456284,0,15.6899995803833,17.540000915527344,16.5,16.299999237060547,1,1,1,1,10.197586857455834,11.79095847432042,5.16252671306261,3.887824556986661,5.0,3.0,0.0,5.0,3.0,0.0,-0.081075,-0.3861833333333333,-0.625,-0.0712363333333333,0.0074985833333333,-0.3741666666666666,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-21,17.290000915527344,15.6899995803833,10.197586857455834,1,17.09000015258789,16.5,16.299999237060547,16.079999923706055,1,0,0,0,2.633123223649069,-3.452312155178937,-4.622591623603444,-5.909890110380686,1.0,2.0,7.0,3.0,4.0,3.0,0.0592041666666666,0.3165208333333333,0.0416666666666666,-0.0540621666666666,0.0168810833333333,-0.3616666666666667,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-28,17.540000915527344,17.09000015258789,2.633123223649069,1,17.610000610351562,16.299999237060547,16.079999923706055,16.75,0,0,0,0,-6.303240044745249,-7.438962679654688,-8.688248913212066,-4.883592166635329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-04,16.5,17.610000610351562,-6.303240044745249,0,16.1200008392334,16.079999923706055,16.75,16.299999237060547,1,0,1,1,1.1166153130033485,-0.248144624347588,3.908183175979051,1.1166153130033485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-11,16.299999237060547,16.1200008392334,1.1166153130033485,1,15.9399995803833,16.75,16.299999237060547,18.639999389648438,1,1,1,1,0.8782957779688185,5.081558600625895,2.258467165333447,16.93851869725213,1.0,0.0,0.0,1.0,0.0,0.0,-0.5719,-0.7351,-1.0,-0.1004471666666666,-0.0280089166666666,-0.3783333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-18,16.079999923706055,15.9399995803833,0.8782957779688185,1,16.079999923706055,16.299999237060547,18.639999389648438,18.5,1,1,1,1,4.166667160900872,1.3681549402880073,15.920394764233084,15.049751789651708,2.0,1.0,7.0,4.0,5.0,1.0,0.02214375,0.3732499999999999,-0.375,-0.0858302916666666,-0.01197475,-0.3658333333333333,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-25,16.75,16.079999923706055,4.166667160900872,1,16.739999771118164,18.639999389648438,18.5,17.190000534057617,0,1,1,1,-2.628438112745726,11.350057613551336,10.51374105702437,2.6881766373488722,2.0,0.0,4.0,1.0,1.0,4.0,0.1335944444444444,0.0262944444444444,0.611111111111111,-0.0809808472222222,-0.0213469722222222,-0.3213888888888889,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-01,16.299999237060547,16.739999771118164,-2.628438112745726,0,16.75,18.5,17.190000534057617,16.719999313354492,1,1,1,0,11.283578445662314,10.44776119402985,2.6268688600454757,-0.17910857698810634,4.0,1.0,4.0,5.0,2.0,2.0,-0.15868,-0.13279,-0.2666666666666666,-0.0899096805555555,-0.0376576388888889,-0.2647222222222222,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
