,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Title,Link,Headline,Article,Source
1417,1417.0,1417.0,1417.0,1417.0,1417.0,1417.0,1417.0,1417.0,1417.0,1417.0,1417.0,2019-05-07,Companies have their eyes on the Colombian Pacific,https://hydrocarbonscolombia.com/article/companies-have-their-eyes-on-the-colombian-pacific/,The offshore industry has been popular among top global firms who decided to bet on Colombia’s Caribbean area. The ANH thinks new blocks in the Pacific might have just as much success.,The offshore industry has been popular among top global firms who decided to bet on Colombia’s Caribbean area. The ANH thinks new blocks in the Pacific might have just as much success.,Hydrocarbons
1418,1418.0,1418.0,1418.0,1418.0,1418.0,1418.0,1418.0,1418.0,1418.0,1418.0,1418.0,2019-05-06,Oil reserves prospects,https://hydrocarbonscolombia.com/article/oil-reserves-prospects/,The Ministry of Mines and Energy (MinMinas) will publish data on oil reserves in the coming days. Industry experts talked about the possible behavior of this important metric during the past year.,The Ministry of Mines and Energy (MinMinas) will publish data on oil reserves in the coming days. Industry experts talked about the possible behavior of this important metric during the past year.,Hydrocarbons
1419,1419.0,1419.0,1419.0,1419.0,1419.0,1419.0,1419.0,1419.0,1419.0,1419.0,1419.0,2019-05-06,Ecopetrol’s plan for the Magdalena river,https://hydrocarbonscolombia.com/article/ecopetrols-plan-for-the-magdalena-river/,"Ecopetrol (NYSE:EC) transports nearly 15mmbl of diesel, gasoline and propane through the Magdalena river every year. This is the company’s plan to recover its navigability.","Ecopetrol (NYSE:EC) transports nearly 15mmbl of diesel, gasoline and propane through the Magdalena river every year. This is the company’s plan to recover its navigability.",Hydrocarbons
1420,1420.0,1420.0,1420.0,1420.0,1420.0,1420.0,1420.0,1420.0,1420.0,1420.0,1420.0,2019-05-02,May starts with a positive report on CSR projects,https://hydrocarbonscolombia.com/article/may-starts-with-a-positive-report-on-csr-projects-2/,"Ecopetrol (NYSE:EC) and Equion spoke about the development of successful social investment projects in Meta, Arauca and Casanare. These and other Corporate Social Responsibility (CSR) stories in our periodic summary.","Ecopetrol (NYSE:EC) and Equion spoke about the development of successful social investment projects in Meta, Arauca and Casanare. These and other Corporate Social Responsibility (CSR) stories in our periodic summary.",Hydrocarbons
1421,1421.0,1421.0,1421.0,1421.0,1421.0,1421.0,1421.0,1421.0,1421.0,1421.0,1421.0,2019-05-01,FEPC deficit could reduce,https://hydrocarbonscolombia.com/article/fepc-deficit-could-reduce/,"The Fuel Price Stabilization Fund (FEPC) deficit has been one of the main issues in recent years, as it continues to grow without a possible solution. However, this deficit could have a considerable reduction.","The Fuel Price Stabilization Fund (FEPC) deficit has been one of the main issues in recent years, as it continues to grow without a possible solution. However, this deficit could have a considerable reduction.",Hydrocarbons
1422,1422.0,1422.0,1422.0,1422.0,1422.0,1422.0,1422.0,1422.0,1422.0,1422.0,1422.0,2019-04-30,ECP investment plans,https://hydrocarbonscolombia.com/article/ecp-investment-plans/,"Ecopetrol (NYSE: EC) announced a “reinforcement” for its 2019-2021 investment budget, thanks to the better oil price environment and its current operational and financial strength.","Ecopetrol (NYSE: EC) announced a “reinforcement” for its 2019-2021 investment budget, thanks to the better oil price environment and its current operational and financial strength.",Hydrocarbons
1423,1423.0,1423.0,1423.0,1423.0,1423.0,1423.0,1423.0,1423.0,1423.0,1423.0,1423.0,2019-04-30,Middle Magdalena suppliers,https://hydrocarbonscolombia.com/article/middle-magdalena-suppliers/,Ecopetrol (NYSE: EC) published data on the service contracts in Middle Magdalena during 2018. Local suppliers played an important role in this matter.,Ecopetrol (NYSE: EC) published data on the service contracts in Middle Magdalena during 2018. Local suppliers played an important role in this matter.,Hydrocarbons
1424,1424.0,1424.0,1424.0,1424.0,1424.0,1424.0,1424.0,1424.0,1424.0,1424.0,1424.0,2019-04-30,“The attack in Arauca was planned by the ELN from Venezuela”: President Duque,https://hydrocarbonscolombia.com/article/the-attack-in-arauca-was-planned-by-the-eln-from-venezuela-president-duque/,"Despite urging the government to restart peace talks, the ELN made headlines this week for attacking oil and Armed Forces infrastructure.","Despite urging the government to restart peace talks, the ELN made headlines this week for attacking oil and Armed Forces infrastructure.",Hydrocarbons
1425,1425.0,1425.0,1425.0,1425.0,1425.0,1425.0,1425.0,1425.0,1425.0,1425.0,1425.0,2019-04-29,Liberals against selling Ecopetrol,https://hydrocarbonscolombia.com/article/liberals-against-selling-ecopetrol/,"Liberal Party Senators, Jaime Durán and Luis Fernando Velasco, tabled a bill to prevent the government from selling 8.5% of the NOC’s shares.","Liberal Party Senators, Jaime Durán and Luis Fernando Velasco, tabled a bill to prevent the government from selling 8.5% of the NOC’s shares.",Hydrocarbons
1426,1426.0,1426.0,1426.0,1426.0,1426.0,1426.0,1426.0,1426.0,1426.0,1426.0,1426.0,2019-04-29,More oil income?,https://hydrocarbonscolombia.com/article/more-oil-income/,"Colombia could see an increase in its oil revenues, if Brent prices stay at US$74, Acciones & Valores said.","Colombia could see an increase in its oil revenues, if Brent prices stay at US$74, Acciones & Valores said.",Hydrocarbons
1427,1427.0,1427.0,1427.0,1427.0,1427.0,1427.0,1427.0,1427.0,1427.0,1427.0,1427.0,2019-04-29,A sufficiently advanced technology,https://hydrocarbonscolombia.com/article/a-sufficiently-advanced-technology/,It has been some time since we looked at Colombia’s downstream sector so this week we update some of our charts.,It has been some time since we looked at Colombia’s downstream sector so this week we update some of our charts.,Hydrocarbons
1428,1428.0,1428.0,1428.0,1428.0,1428.0,1428.0,1428.0,1428.0,1428.0,1428.0,1428.0,2019-04-25,The industry meets Duque,https://hydrocarbonscolombia.com/article/the-industry-meets-duque/,"The industry, headed by the Colombian Petroleum Association (ACP) and Ecopetrol (NYSE:EC), attended the second work meeting with President Iván Duque and his team.","The industry, headed by the Colombian Petroleum Association (ACP) and Ecopetrol (NYSE:EC), attended the second work meeting with President Iván Duque and his team.",Hydrocarbons
1429,1429.0,1429.0,1429.0,1429.0,1429.0,1429.0,1429.0,1429.0,1429.0,1429.0,1429.0,2019-04-25,Morelli on oil and gas exploration,https://hydrocarbonscolombia.com/article/morelli-on-oil-and-gas-exploration/,"Iván Duque, President of Colombia, pledged to promote the development of the oil sector in Colombia and his government has taken several steps to achieve it. Luis Miguel Morelli, President of the National Hydrocarbons Agency (ANH), spoke on this topic.","Iván Duque, President of Colombia, pledged to promote the development of the oil sector in Colombia and his government has taken several steps to achieve it. Luis Miguel Morelli, President of the National Hydrocarbons Agency (ANH), spoke on this topic.",Hydrocarbons
1430,1430.0,1430.0,1430.0,1430.0,1430.0,1430.0,1430.0,1430.0,1430.0,1430.0,1430.0,2019-04-24,Oil sector on fracking,https://hydrocarbonscolombia.com/article/oil-sector-on-fracking/,Representatives of the sector talked about the relevance of unconventional deposits to considerably increase reserve and production metrics.,Representatives of the sector talked about the relevance of unconventional deposits to considerably increase reserve and production metrics.,Hydrocarbons
1431,1431.0,1431.0,1431.0,1431.0,1431.0,1431.0,1431.0,1431.0,1431.0,1431.0,1431.0,2019-04-23,"Another attack on oil infrastructure, and counting",https://hydrocarbonscolombia.com/article/another-attack-on-oil-infrastructure-and-counting/,"Even though terrorist attacks against oil infrastructure have decreased this year compared to the same period 2018, they have taken place in more complex places, geographically speaking.","Even though terrorist attacks against oil infrastructure have decreased this year compared to the same period 2018, they have taken place in more complex places, geographically speaking.",Hydrocarbons
1432,1432.0,1432.0,1432.0,1432.0,1432.0,1432.0,1432.0,1432.0,1432.0,1432.0,1432.0,2019-04-23,Propane deficit?,https://hydrocarbonscolombia.com/article/propane-deficit/,"The government announced a propane deficit for 2019, after Ecopetrol (NYSE: EC) reduced its supply for the first semester of the year. But Gasnova thinks the panorama will be much more promising as of July.","The government announced a propane deficit for 2019, after Ecopetrol (NYSE: EC) reduced its supply for the first semester of the year. But Gasnova thinks the panorama will be much more promising as of July.",Hydrocarbons
1433,1433.0,1433.0,1433.0,1433.0,1433.0,1433.0,1433.0,1433.0,1433.0,1433.0,1433.0,2019-04-22,"“Oil companies, not citizens, need to pay for gasoline taxes”: Fedetranscarga",https://hydrocarbonscolombia.com/article/oil-companies-not-citizens-need-to-pay-for-gasoline-taxes-fedetranscarga/,The National Federation of Freight Transporters (Fedetranscarga) warned that the new National Development Plan (PND) will increase gasoline prices. Here is their suggestion to deal with the issue.,The National Federation of Freight Transporters (Fedetranscarga) warned that the new National Development Plan (PND) will increase gasoline prices. Here is their suggestion to deal with the issue.,Hydrocarbons
1434,1434.0,1434.0,1434.0,1434.0,1434.0,1434.0,1434.0,1434.0,1434.0,1434.0,1434.0,2019-04-16,“The government needs to sell Ecopetrol. Now”: Botero,https://hydrocarbonscolombia.com/article/the-government-needs-to-sell-ecopetrol-now-botero/,Entrepreneur Mauricio Botero wrote an Op-Ed explaining why selling part of Ecopetrol (NYSE:EC) to finance infrastructure projects is the way to go.,Entrepreneur Mauricio Botero wrote an Op-Ed explaining why selling part of Ecopetrol (NYSE:EC) to finance infrastructure projects is the way to go.,Hydrocarbons
1435,1435.0,1435.0,1435.0,1435.0,1435.0,1435.0,1435.0,1435.0,1435.0,1435.0,1435.0,2019-04-15,Will oil exports decrease?,https://hydrocarbonscolombia.com/article/will-oil-exports-decrease/,"The crisis in Venezuela opened the possibility of increasing oil exports from Colombia to the United States, generating great expectations in the sector. However, Moody’s made a report on this situation, and the results are not very encouraging.","The crisis in Venezuela opened the possibility of increasing oil exports from Colombia to the United States, generating great expectations in the sector. However, Moody’s made a report on this situation, and the results are not very encouraging.",Hydrocarbons
1436,1436.0,1436.0,1436.0,1436.0,1436.0,1436.0,1436.0,1436.0,1436.0,1436.0,1436.0,2019-04-15,“I expect to have a decision from the government in the next month or two”: Bayón,https://hydrocarbonscolombia.com/article/i-expect-to-have-a-decision-from-the-government-in-the-next-month-or-two-bayon/,"Ecopetrol’s (NYSE:EC) CEO, Felipe Bayon, seems confident on the development of new fracking projects in Colombia, despite the current controversy about the topic.","Ecopetrol’s (NYSE:EC) CEO, Felipe Bayon, seems confident on the development of new fracking projects in Colombia, despite the current controversy about the topic.",Hydrocarbons
1437,1437.0,1437.0,1437.0,1437.0,1437.0,1437.0,1437.0,1437.0,1437.0,1437.0,1437.0,2019-04-15,Vice-president Ramírez on the gas industry,https://hydrocarbonscolombia.com/article/vice-president-ramirez-on-the-gas-industry/,"Colombia’s Vice-president, Marta Lucía Ramírez, closed Naturgas’ 22nd Congress, where she spoke about the opportunities and challenges of the gas industry in the country.","Colombia’s Vice-president, Marta Lucía Ramírez, closed Naturgas’ 22nd Congress, where she spoke about the opportunities and challenges of the gas industry in the country.",Hydrocarbons
1438,1438.0,1438.0,1438.0,1438.0,1438.0,1438.0,1438.0,1438.0,1438.0,1438.0,1438.0,2019-04-15,Fracking Independent Interdisciplinary Commission Final Report – Recommendations (Chapter 13 and 14) Abridged and in English,https://hydrocarbonscolombia.com/article/fracking-independent-interdisciplinary-commission-final-report-recommendations-chapter-13-and-14-abridged-and-in-english/,"As we reported recently, what we have been calling the “Commission of Experts” published their final report. It is 173 pages (in Spanish obviously) and not exactly stimulating reading (which shows its scientific ‘cred’). We abridged the two recommendations chapters, 13 and 14, and translated them into English. We hope you find it useful.","As we reported recently, what we have been calling the “Commission of Experts” published their final report. It is 173 pages (in Spanish obviously) and not exactly stimulating reading (which shows its scientific ‘cred’). We abridged the two recommendations chapters, 13 and 14, and translated them into English. We hope you find it useful.",Hydrocarbons
1439,1439.0,1439.0,1439.0,1439.0,1439.0,1439.0,1439.0,1439.0,1439.0,1439.0,1439.0,2019-04-11,ANH on small producing fields,https://hydrocarbonscolombia.com/article/anh-on-small-producing-fields/,The Colombian government wants to reactivate the production and reserve metrics of the oil sector in Colombia. The National Hydrocarbons Agency (ANH) is analyzing alternatives to increase production in several oil fields.,The Colombian government wants to reactivate the production and reserve metrics of the oil sector in Colombia. The National Hydrocarbons Agency (ANH) is analyzing alternatives to increase production in several oil fields.,Hydrocarbons
1440,1440.0,1440.0,1440.0,1440.0,1440.0,1440.0,1440.0,1440.0,1440.0,1440.0,1440.0,2019-04-11,Ecopetrol’s gas strategy,https://hydrocarbonscolombia.com/article/ecopetrols-gas-strategy/,CEO Felipe Bayón explained how the company plans to achieve its ambitious goals in the gas sector.,CEO Felipe Bayón explained how the company plans to achieve its ambitious goals in the gas sector.,Hydrocarbons
1441,1441.0,1441.0,1441.0,1441.0,1441.0,1441.0,1441.0,1441.0,1441.0,1441.0,1441.0,2019-04-10,Colombia oil production surpasses Venezuela extraction,https://hydrocarbonscolombia.com/article/colombia-oil-production-surpasses-venezuela-extraction/,"The Colombian oil sector has started 2019 with good news in terms of alliances, new contracts and now production. The Colombian Petroleum Association (ACP) said that oil production in the country is growing, surpassing neighboring countries such as Venezuela.","The Colombian oil sector has started 2019 with good news in terms of alliances, new contracts and now production. The Colombian Petroleum Association (ACP) said that oil production in the country is growing, surpassing neighboring countries such as Venezuela.",Hydrocarbons
1442,1442.0,1442.0,1442.0,1442.0,1442.0,1442.0,1442.0,1442.0,1442.0,1442.0,1442.0,2019-04-09,More fracking pilot projects,https://hydrocarbonscolombia.com/article/more-fracking-pilot-projects/,"Not only Ecopetrol (NYSE:EC), but ExxonMobil (NYSE:XOM) and ConocoPhillips (NYSE: COP) want to develop fracking pilot projects in Colombia.","Not only Ecopetrol (NYSE:EC), but ExxonMobil (NYSE:XOM) and ConocoPhillips (NYSE: COP) want to develop fracking pilot projects in Colombia.",Hydrocarbons
1443,1443.0,1443.0,1443.0,1443.0,1443.0,1443.0,1443.0,1443.0,1443.0,1443.0,1443.0,2019-04-08,ECP and Repsol agreement,https://hydrocarbonscolombia.com/article/ecp-and-repsol-agreement/,The oil sector has been announcing agreements and alliances in recent weeks with the aim of reactivating the exploratory activity in the country. Ecopetrol (NYSE: EC) and Repsol (MSE: REP) will develop a new offshore project in the Caribean coast.,The oil sector has been announcing agreements and alliances in recent weeks with the aim of reactivating the exploratory activity in the country. Ecopetrol (NYSE: EC) and Repsol (MSE: REP) will develop a new offshore project in the Caribean coast.,Hydrocarbons
1444,1444.0,1444.0,1444.0,1444.0,1444.0,1444.0,1444.0,1444.0,1444.0,1444.0,1444.0,2019-04-08,"“We will fight for democracy, a fair energy transition and to defend Ecopetrol”: USO",https://hydrocarbonscolombia.com/article/we-will-fight-for-democracy-a-fair-energy-transition-and-to-defend-ecopetrol-uso/,"The union published a statement, manifesting its disagreement with President Ivan Duque’s policies. Here are the details.","The union published a statement, manifesting its disagreement with President Ivan Duque’s policies. Here are the details.",Hydrocarbons
1445,1445.0,1445.0,1445.0,1445.0,1445.0,1445.0,1445.0,1445.0,1445.0,1445.0,1445.0,2019-04-08,Colombian oil stocks back on track in 1Q19,https://hydrocarbonscolombia.com/article/colombian-oil-stocks-back-on-track-in-1q19/,Just a short summary this quarter of our index of publicly-traded Colombia-focused E&P stocks because not much has changed.,Just a short summary this quarter of our index of publicly-traded Colombia-focused E&P stocks because not much has changed.,Hydrocarbons
1446,1446.0,1446.0,1446.0,1446.0,1446.0,1446.0,1446.0,1446.0,1446.0,1446.0,1446.0,2019-04-04,Natural gas discovery,https://hydrocarbonscolombia.com/article/natural-gas-discovery/,The oil sector has been making positive and important announcements during this year. Hocol S.A joined this positive news trend with a new natural gas discovery.,The oil sector has been making positive and important announcements during this year. Hocol S.A joined this positive news trend with a new natural gas discovery.,Hydrocarbons
1447,1447.0,1447.0,1447.0,1447.0,1447.0,1447.0,1447.0,1447.0,1447.0,1447.0,1447.0,2019-04-03,Bayón interview,https://hydrocarbonscolombia.com/article/bayon-interview-2/,"Ecopetrol (NYSE: EC) has reported good financial performance in recent years, generating expectations about new investment in oil projects in the country. Felipe Bayón, CEO of ECP, spoke about key issues such as dividends, cash generation, and the firm plans in coming years.","Ecopetrol (NYSE: EC) has reported good financial performance in recent years, generating expectations about new investment in oil projects in the country. Felipe Bayón, CEO of ECP, spoke about key issues such as dividends, cash generation, and the firm plans in coming years.",Hydrocarbons
1448,1448.0,1448.0,1448.0,1448.0,1448.0,1448.0,1448.0,1448.0,1448.0,1448.0,1448.0,2019-04-03,ANH talks new Offshore projects,https://hydrocarbonscolombia.com/article/anh-talks-new-offshore-projects/,The National Hydrocarbons Agency (ANH) spoke about the GUA OFF-1 and COL-4 projects; two Offshore discoveries that will boost the national industry.,The National Hydrocarbons Agency (ANH) spoke about the GUA OFF-1 and COL-4 projects; two Offshore discoveries that will boost the national industry.,Hydrocarbons
1449,1449.0,1449.0,1449.0,1449.0,1449.0,1449.0,1449.0,1449.0,1449.0,1449.0,1449.0,2019-04-02,ECP sell discussion continues,https://hydrocarbonscolombia.com/article/ecp-sell-discussion-continues/,"A few weeks ago, the Colombian government, through the Ministry of Finance (MinHacienda), proposed selling part of the country’s shares in Ecopetrol (NYSE: EC). Experts and government representatives continue to discuss this alternative.","A few weeks ago, the Colombian government, through the Ministry of Finance (MinHacienda), proposed selling part of the country’s shares in Ecopetrol (NYSE: EC). Experts and government representatives continue to discuss this alternative.",Hydrocarbons
1450,1450.0,1450.0,1450.0,1450.0,1450.0,1450.0,1450.0,1450.0,1450.0,1450.0,1450.0,2019-04-02,Parex and ECP agreement,https://hydrocarbonscolombia.com/article/parex-and-ecp-agreement/,"The oil sector continues to announce agreements to encourage the exploration and production of oil and gas in the country, with the Colombian authorities’ support. The National Hydrocarbons Agency (ANH) announced a new agreement between Parex (TSX: PXT) and Ecopetrol (NYSE: EC).","The oil sector continues to announce agreements to encourage the exploration and production of oil and gas in the country, with the Colombian authorities’ support. The National Hydrocarbons Agency (ANH) announced a new agreement between Parex (TSX: PXT) and Ecopetrol (NYSE: EC).",Hydrocarbons
1451,1451.0,1451.0,1451.0,1451.0,1451.0,1451.0,1451.0,1451.0,1451.0,1451.0,1451.0,2019-04-02,April starts with a positive report on CSR projects,https://hydrocarbonscolombia.com/article/april-starts-with-a-positive-report-on-csr-projects/,"Ecopetrol (NYSE:EC) and Canacol Energy (TSX: CNE), among other firms, announced positive results from social investment projects in their areas of influence. These and other Corporate Social Responsibility (CSR) stories in our periodic summary.","Ecopetrol (NYSE:EC) and Canacol Energy (TSX: CNE), among other firms, announced positive results from social investment projects in their areas of influence. These and other Corporate Social Responsibility (CSR) stories in our periodic summary.",Hydrocarbons
1452,1452.0,1452.0,1452.0,1452.0,1452.0,1452.0,1452.0,1452.0,1452.0,1452.0,1452.0,2019-04-01,“We are only years away from losing our self-sufficiency”: ANH,https://hydrocarbonscolombia.com/article/we-are-only-years-away-from-losing-our-self-sufficiency-anh/,"The government has gone back and forth when it comes to the development of fracking in Colombia. However, according to the National Hydrocarbons Agency (ANH), there is no more time to waste when it comes to the country’s reserves.","The government has gone back and forth when it comes to the development of fracking in Colombia. However, according to the National Hydrocarbons Agency (ANH), there is no more time to waste when it comes to the country’s reserves.",Hydrocarbons
1453,1453.0,1453.0,1453.0,1453.0,1453.0,1453.0,1453.0,1453.0,1453.0,1453.0,1453.0,2019-04-01,ECP creates organization for fracking,https://hydrocarbonscolombia.com/article/ecp-creates-organization-for-fracking/,The development of pilot fracking projects has generated much discussions in the country. Ecopetrol (NYSE: EC) is continuing to prepare for these projects and announced a new organization specialized in these issues.,The development of pilot fracking projects has generated much discussions in the country. Ecopetrol (NYSE: EC) is continuing to prepare for these projects and announced a new organization specialized in these issues.,Hydrocarbons
1454,1454.0,1454.0,1454.0,1454.0,1454.0,1454.0,1454.0,1454.0,1454.0,1454.0,1454.0,2019-04-01,USO talks selling Ecopetrol,https://hydrocarbonscolombia.com/article/uso-talks-selling-ecopetrol-2/,"Edwin Palma, president of the union, explained why according to him, selling the NOC is not a good idea.","Edwin Palma, president of the union, explained why according to him, selling the NOC is not a good idea.",Hydrocarbons
1455,1455.0,1455.0,1455.0,1455.0,1455.0,1455.0,1455.0,1455.0,1455.0,1455.0,1455.0,2019-03-28,Ecopetrol goes offshore,https://hydrocarbonscolombia.com/article/ecopetrol-goes-offshore/,Ecopetrol’s (NYSE:EC) Felipe Bayón said that the NOC is currently studying the viability of developing more offshore exploratory fields.,Ecopetrol’s (NYSE:EC) Felipe Bayón said that the NOC is currently studying the viability of developing more offshore exploratory fields.,Hydrocarbons
1456,1456.0,1456.0,1456.0,1456.0,1456.0,1456.0,1456.0,1456.0,1456.0,1456.0,1456.0,2019-03-28,March was not a good month for environmental issues,https://hydrocarbonscolombia.com/article/march-was-not-a-good-month-for-environmental-issues/,"Ecopetrol (NYSE:EC) was able to start clean up activities in Teorama (Norte de Santander), after authorities reported another attack on Coveñas Caño Limon (CCL). The development of these and more stories in our periodic Eco summary.","Ecopetrol (NYSE:EC) was able to start clean up activities in Teorama (Norte de Santander), after authorities reported another attack on Coveñas Caño Limon (CCL). The development of these and more stories in our periodic Eco summary.",Hydrocarbons
1457,1457.0,1457.0,1457.0,1457.0,1457.0,1457.0,1457.0,1457.0,1457.0,1457.0,1457.0,2019-03-27,Oil production in the Llanos,https://hydrocarbonscolombia.com/article/oil-production-in-el-llano/,"Colombia is not an oil country, but it has great potential to develop in this area, especially in some regions of the country, where the Llanos continue to stand out for contributing a large part of the oil production in the country.","Colombia is not an oil country, but it has great potential to develop in this area, especially in some regions of the country, where the Llanos continue to stand out for contributing a large part of the oil production in the country.",Hydrocarbons
1458,1458.0,1458.0,1458.0,1458.0,1458.0,1458.0,1458.0,1458.0,1458.0,1458.0,1458.0,2019-03-27,ECP boosts production of clean fuels,https://hydrocarbonscolombia.com/article/ecp-boosts-production-of-clean-fuels/,"Ecopetrol’s (NYSE:EC) Felipe Bayón said that the firm is working to accelerate the production of cleaner fuels, aimed at improving the air quality in Colombia.","Ecopetrol’s (NYSE:EC) Felipe Bayón said that the firm is working to accelerate the production of cleaner fuels, aimed at improving the air quality in Colombia.",Hydrocarbons
1459,1459.0,1459.0,1459.0,1459.0,1459.0,1459.0,1459.0,1459.0,1459.0,1459.0,1459.0,2019-03-26,Archaeological discovery in Ecopetrol’s project,https://hydrocarbonscolombia.com/article/archaeological-discovery-in-ecopetrols-project/,"Ecopetrol (NYSE: EC) and its transport subsidiary, Cenit, reported the recovery of an important archaeological cache in the Coffee Region, found during the construction of the Salgar-Cartago-Yumbo pipeline.","Ecopetrol (NYSE: EC) and its transport subsidiary, Cenit, reported the recovery of an important archaeological cache in the Coffee Region, found during the construction of the Salgar-Cartago-Yumbo pipeline.",Hydrocarbons
1460,1460.0,1460.0,1460.0,1460.0,1460.0,1460.0,1460.0,1460.0,1460.0,1460.0,1460.0,2019-03-25,CNE 4Q18 results,https://hydrocarbonscolombia.com/article/cne-4q18-results/,"Canacol Energy (TSX: CNE) announced its financial and operational results for the three months ended December 30, 2018. Gas production, sales and funds from operations increased. Charle Gamba, CEO of CNE, talked about the company plans for 2019.","Canacol Energy (TSX: CNE) announced its financial and operational results for the three months ended December 30, 2018. Gas production, sales and funds from operations increased. Charle Gamba, CEO of CNE, talked about the company plans for 2019.",Hydrocarbons
1461,1461.0,1461.0,1461.0,1461.0,1461.0,1461.0,1461.0,1461.0,1461.0,1461.0,1461.0,2019-03-25,ECP fracking plan,https://hydrocarbonscolombia.com/article/ecp-fracking-plan/,Ecopetrol (NYSE: EC) has several projects to develop in the country this year and pilot fracking projects are key to the firm. The NOC announced its plan on this issue.,Ecopetrol (NYSE: EC) has several projects to develop in the country this year and pilot fracking projects are key to the firm. The NOC announced its plan on this issue.,Hydrocarbons
1462,1462.0,1462.0,1462.0,1462.0,1462.0,1462.0,1462.0,1462.0,1462.0,1462.0,1462.0,2019-03-25,Lower 4Q18 oil prices take a toll on netback but it was a good year,https://hydrocarbonscolombia.com/article/lower-4q18-oil-prices-take-a-toll-on-netback-but-it-was-a-good-year/,"The publicly-traded Colombia-focused E&P companies have reported so we can publish our industry-wide netback estimates. Lower oil prices naturally had a negative impact on 4Q18 netbacks but, overall, 2018 was a good year.","The publicly-traded Colombia-focused E&P companies have reported so we can publish our industry-wide netback estimates. Lower oil prices naturally had a negative impact on 4Q18 netbacks but, overall, 2018 was a good year.",Hydrocarbons
1463,1463.0,1463.0,1463.0,1463.0,1463.0,1463.0,1463.0,1463.0,1463.0,1463.0,1463.0,2019-03-21,ANLA ruled on fracking licenses,https://hydrocarbonscolombia.com/article/anla-ruled-on-fracking-licenses/,Colombia is analyzing the possibility to allow unconventional techniques such as fracking to increase oil and gas reserves. ConocoPhillips (NYSE: COP) and Canacol Energy (TSX: CNE) requested environmental licenses to develop fracking projects in the Country. The National Environmental Licensing Agency (ANLA) ruled on this issue.,Colombia is analyzing the possibility to allow unconventional techniques such as fracking to increase oil and gas reserves. ConocoPhillips (NYSE: COP) and Canacol Energy (TSX: CNE) requested environmental licenses to develop fracking projects in the Country. The National Environmental Licensing Agency (ANLA) ruled on this issue.,Hydrocarbons
1464,1464.0,1464.0,1464.0,1464.0,1464.0,1464.0,1464.0,1464.0,1464.0,1464.0,1464.0,2019-03-21,New propane port,https://hydrocarbonscolombia.com/article/new-propane-port/,The Mining and Energy Planning Unit (Upme) published the Indicative Propane Supply Plan for Colombia. Here are the details.,The Mining and Energy Planning Unit (Upme) published the Indicative Propane Supply Plan for Colombia. Here are the details.,Hydrocarbons
1465,1465.0,1465.0,1465.0,1465.0,1465.0,1465.0,1465.0,1465.0,1465.0,1465.0,1465.0,2019-03-20,MinMinas asks for Ecuadorian gasoline,https://hydrocarbonscolombia.com/article/minminas-asks-for-ecuadorian-gasoline/,The Ministry of Mines and Energy (MinMinas) asked for the support of the Ecuadorian government to mitigate the gasoline shortage Colombia is facing.,The Ministry of Mines and Energy (MinMinas) asked for the support of the Ecuadorian government to mitigate the gasoline shortage Colombia is facing.,Hydrocarbons
1466,1466.0,1466.0,1466.0,1466.0,1466.0,1466.0,1466.0,1466.0,1466.0,1466.0,1466.0,2019-03-19,Colombia production prospects,https://hydrocarbonscolombia.com/article/colombia-production-prospects/,"The International Energy Agency (IEA) recently published its global oil report for 2019, which includes its perspectives on oil production. Colombia is included in this analysis and expectations are not very encouraging.","The International Energy Agency (IEA) recently published its global oil report for 2019, which includes its perspectives on oil production. Colombia is included in this analysis and expectations are not very encouraging.",Hydrocarbons
1467,1467.0,1467.0,1467.0,1467.0,1467.0,1467.0,1467.0,1467.0,1467.0,1467.0,1467.0,2019-03-19,Venezuela and Colombia with the same oil production?,https://hydrocarbonscolombia.com/article/venezuela-and-colombia-with-the-same-oil-production/,"Venezuela is going through a severe political, social and economic crisis, which has deepened due to its poor performance in the oil sector. Colombia getting close to equaling the oil production of the neighboring country.","Venezuela is going through a severe political, social and economic crisis, which has deepened due to its poor performance in the oil sector. Colombia getting close to equaling the oil production of the neighboring country.",Hydrocarbons
1468,1468.0,1468.0,1468.0,1468.0,1468.0,1468.0,1468.0,1468.0,1468.0,1468.0,1468.0,2019-03-19,ANLA talks security issues,https://hydrocarbonscolombia.com/article/anla-talks-security-issues/,The National Authority of Environmental Licenses (ANLA) spoke about the attacks on oil infrastructure that have taken place this year.,The National Authority of Environmental Licenses (ANLA) spoke about the attacks on oil infrastructure that have taken place this year.,Hydrocarbons
1469,1469.0,1469.0,1469.0,1469.0,1469.0,1469.0,1469.0,1469.0,1469.0,1469.0,1469.0,2019-03-18,Puerto Bahia and Reficar,https://hydrocarbonscolombia.com/article/puerto-bahia-and-reficar/,The Port Society of Puerto Bahia (SPPB) has ambitious plans in the country. The company made an interesting proposal to Ecopetrol (NYSE: EC) to connect Puerto Bahia with Reficar.,The Port Society of Puerto Bahia (SPPB) has ambitious plans in the country. The company made an interesting proposal to Ecopetrol (NYSE: EC) to connect Puerto Bahia with Reficar.,Hydrocarbons
